product_code;price_gross;vat;currency;stock;name
10067539657033;615.59;20;EUR;1;Cort S2800 2009 - Cherry Sunburst
10123516576073;184.67;20;EUR;1;Coxx Let’s Roll Standard Model - Cherry Sunburst
10176910393673;77.75;20;EUR;1;D'Addario Planet Waves PW-CT-04 Chromatic Tuner Effect Pedal
10231404593481;874.79;20;EUR;1;Daion The´81 Caribou Akustik - Cherry
9974454354249;738.71;20;EUR;1;Dean VMNTX Dave Mustaine Signature 2010 - Silver
10176909312329;155.51;20;EUR;1;Digitech Eric Clapton Signature Crossroads Overdrive Effect Pedal
10192902390089;145.79;20;EUR;1;DOD FX25 Envelope Filter Effect Pedal - USA
10192934076745;145.79;20;EUR;1;DOD FX50-B Overdrive Effect Pedal - USA
9925435359561;2915.99;20;EUR;1;Duesenberg Fantom A 2024 - Matt Olive
10231383753033;1020.59;20;EUR;1;Duesenberg Starplayer DJP-SP 2001 - Black
9722252329289;345.59;20;EUR;1;Edwards by ESP E-RS-32M Mini Random Star 1990s - White - Vintage Japan
9729078624585;1457.99;20;EUR;1;Eko Ekomaster 400 V4 1960 - Blue Sparkle
10231539204425;97.19;20;EUR;1;Electro Harmonix Bass Mono Synth Effect Pedal
10169740624201;184.67;20;EUR;1;Electro Harmonix C9 Organ Machine 2021 Effect Pedal
9974436364617;1477.43;20;EUR;1;Epiphone 1963 Firebird V Vibrola Maestro 2024 - Frost Blue
10211494068553;631.79;20;EUR;1;Epiphone 56 Reissue Les Paul Pro 2014 - Gold Top
10199380099401;923.39;20;EUR;1;Epiphone 58 Korina Flying V 2018 - Natural
10199407329609;777.59;20;EUR;1;Epiphone Casino VS 2011 - Tobacco Burst
10220154093897;388.79;20;EUR;1;Epiphone DOT 2008 - Cherry Red
10104266031433;527.03;20;EUR;1;Epiphone Dovena Akustik 2007 - Natural
9831301972297;1295.99;20;EUR;1;Epiphone Elite Les Paul Elitist 2002 - Lemon Burst
10231386964297;874.79;20;EUR;1;Epiphone Flying V 1998 - Ebony
10159356019017;738.71;20;EUR;1;Epiphone Flying V 2000 - Natural
10231388701001;874.79;20;EUR;1;Epiphone Flying V 2006 - Korina Natural
10152869593417;1652.39;20;EUR;1;Epiphone Kiss Tommy Thayer Signature Explorer 2017 - White Lightning
10220083183945;680.39;20;EUR;1;Epiphone Les Paul 1993 - Tobacco Burst
10231407247689;1166.39;20;EUR;1;Epiphone Les Paul Custom Peter Frampton Signature 2018 - Ebony
10118152159561;462.23;20;EUR;1;Epiphone Les Paul Junior 2009 - White
9890352824649;416.87;20;EUR;1;Epiphone Les Paul Junior 57’ Reissue 2011 - Yellow
10125906542921;554.03;20;EUR;1;Epiphone Les Paul Korea 1993 - Cherry Sunburst
9890379039049;416.87;20;EUR;1;Epiphone Les Paul Standard Pro 2015
10210064236873;437.39;20;EUR;1;Epiphone Les Paul Studio 1998 - Ebony
